ID TIME 
0 0.006 
0 0.012 
0 0.014 
0 0.016 
0 0.018 
0 0.02 
0 0.023 
0 0.024 
0 0.026 
0 0.028 
0 0.033 
0 0.035 
0 0.037 
0 0.039 
0 0.04 
0 0.042 
0 0.044 
0 0.046 
0 0.048 
0 0.049 
0 0.051 
0 0.053 
0 0.059 
0 0.061 
0 0.064 
0 0.066 
0 0.068 
0 0.07 
0 0.072 
0 0.074 
0 0.076 
0 0.078 
0 0.08 
0 0.082 
0 0.084 
0 0.088 
0 0.091 
0 0.093 
0 0.096 
0 0.098 
0 0.101 
0 0.104 
0 0.106 
0 0.118 
0 0.121 
0 0.123 
0 0.125 
0 0.127 
0 0.128 
0 0.13 
0 0.132 
0 0.134 
0 0.136 
0 0.138 
0 0.14 
0 0.142 
0 0.143 
0 0.145 
0 0.147 
0 0.149 
0 0.153 
0 0.155 
0 0.157 
0 0.159 
0 0.17 
0 0.172 
0 0.175 
0 0.177 
0 0.179 
0 0.181 
0 0.184 
0 0.186 
0 0.188 
0 0.191 
0 0.193 
0 0.195 
0 0.198 
0 0.2 
0 0.204 
0 0.206 
0 0.209 
0 0.211 
0 0.214 
0 0.217 
0 0.219 
0 0.231 
0 0.234 
0 0.237 
0 0.239 
0 0.241 
0 0.244 
0 0.247 
0 0.249 
0 0.251 
0 0.254 
0 0.256 
0 0.258 
0 0.261 
0 0.263 
0 0.266 
0 0.268 
0 0.271 
0 0.274 
0 0.276 
0 0.278 
0 0.281 
0 0.29 
0 0.292 
0 0.295 
0 0.297 
0 0.3 
0 0.302 
0 0.305 
0 0.307 
0 0.31 
0 0.312 
0 0.315 
0 0.318 
0 0.321 
0 0.323 
0 0.326 
0 0.329 
0 0.332 
0 0.334 
0 0.336 
0 0.339 
0 0.341 
0 0.353 
0 0.357 
0 0.359 
0 0.362 
0 0.365 
0 0.367 
0 0.37 
0 0.372 
0 0.375 
0 0.377 
0 0.38 
0 0.382 
0 0.385 
0 0.387 
0 0.39 
0 0.393 
0 0.395 
0 0.398 
0 0.403 
0 0.406 
0 0.408 
0 0.418 
0 0.422 
0 0.425 
0 0.428 
0 0.431 
0 0.433 
0 0.436 
0 0.438 
0 0.441 
0 0.443 
0 0.446 
0 0.448 
0 0.451 
0 0.453 
0 0.456 
0 0.459 
0 0.463 
0 0.467 
0 0.471 
0 0.474 
0 0.478 
0 0.494 
0 0.498 
0 0.501 
0 0.504 
0 0.506 
0 0.509 
0 0.511 
0 0.513 
0 0.516 
0 0.518 
0 0.52 
0 0.523 
0 0.526 
0 0.528 
0 0.531 
0 0.533 
0 0.536 
0 0.539 
0 0.542 
0 0.544 
0 0.547 
0 0.561 
0 0.564 
0 0.567 
0 0.57 
0 0.572 
0 0.575 
0 0.578 
0 0.58 
0 0.583 
0 0.586 
0 0.589 
0 0.591 
0 0.594 
0 0.597 
0 0.599 
0 0.602 
0 0.605 
0 0.608 
0 0.611 
0 0.614 
0 0.617 
0 0.633 
0 0.637 
0 0.64 
0 0.643 
0 0.645 
0 0.648 
0 0.65 
0 0.653 
0 0.656 
0 0.658 
0 0.661 
0 0.664 
0 0.666 
0 0.669 
0 0.672 
0 0.674 
0 0.677 
0 0.68 
0 0.683 
0 0.685 
0 0.688 
0 0.697 
0 0.7 
0 0.703 
0 0.705 
0 0.708 
0 0.71 
0 0.713 
0 0.716 
0 0.719 
0 0.722 
0 0.724 
0 0.727 
0 0.729 
0 0.732 
0 0.735 
0 0.737 
0 0.74 
0 0.743 
0 0.746 
0 0.749 
0 0.751 
0 0.76 
0 0.763 
0 0.766 
0 0.769 
0 0.771 
0 0.774 
0 0.777 
0 0.779 
0 0.782 
0 0.785 
0 0.787 
0 0.79 
0 0.793 
0 0.795 
0 0.798 
0 0.801 
0 0.803 
0 0.806 
0 0.811 
0 0.814 
0 0.816 
0 0.831 
0 0.834 
0 0.837 
0 0.839 
0 0.841 
0 0.844 
0 0.847 
0 0.849 
0 0.852 
0 0.854 
0 0.856 
0 0.859 
0 0.861 
0 0.864 
0 0.866 
0 0.869 
0 0.872 
0 0.874 
0 0.877 
0 0.879 
0 0.882 
0 0.896 
0 0.898 
0 0.901 
0 0.903 
0 0.906 
0 0.909 
0 0.911 
0 0.913 
0 0.916 
0 0.918 
0 0.921 
0 0.923 
0 0.926 
0 0.928 
0 0.931 
0 0.934 
0 0.936 
0 0.939 
0 0.942 
0 0.944 
0 0.947 
0 0.955 
0 0.957 
0 0.96 
0 0.963 
0 0.965 
0 0.968 
0 0.97 
0 0.972 
0 0.975 
0 0.977 
0 0.98 
0 0.983 
0 0.986 
0 0.989 
0 0.991 
0 0.996 
0 0.999 
0 1.001 
0 1.004 
0 1.006 
0 1.009 
0 1.014 
0 1.017 
0 1.02 
0 1.022 
0 1.025 
0 1.027 
0 1.03 
0 1.032 
0 1.034 
0 1.037 
0 1.039 
0 1.042 
0 1.044 
0 1.047 
0 1.049 
0 1.052 
0 1.054 
0 1.057 
0 1.059 
0 1.062 
0 1.064 
0 1.07 
0 1.072 
0 1.075 
0 1.077 
0 1.08 
0 1.082 
0 1.085 
0 1.087 
0 1.09 
0 1.092 
0 1.095 
0 1.097 
0 1.1 
0 1.103 
0 1.105 
0 1.108 
0 1.111 
0 1.113 
0 1.116 
0 1.118 
0 1.121 
0 1.126 
0 1.129 
0 1.131 
0 1.134 
0 1.136 
0 1.139 
0 1.142 
0 1.144 
0 1.146 
0 1.149 
0 1.152 
0 1.154 
0 1.157 
0 1.159 
0 1.162 
0 1.164 
0 1.167 
0 1.169 
0 1.172 
0 1.174 
0 1.176 
0 1.182 
0 1.185 
0 1.188 
0 1.19 
0 1.193 
0 1.195 
0 1.198 
0 1.2 
0 1.203 
0 1.205 
0 1.208 
0 1.21 
0 1.212 
0 1.215 
0 1.217 
0 1.22 
0 1.223 
0 1.225 
0 1.228 
0 1.23 
0 1.233 
0 1.235 
0 1.237 
0 1.24 
0 1.242 
0 1.244 
0 1.247 
0 1.25 
0 1.252 
0 1.254 
0 1.257 
0 1.259 
0 1.262 
0 1.265 
0 1.267 
0 1.27 
0 1.272 
0 1.274 
0 1.277 
0 1.279 
0 1.282 
0 1.284 
0 1.287 
0 1.289 
0 1.291 
0 1.294 
0 1.296 
0 1.299 
0 1.301 
0 1.303 
0 1.306 
0 1.309 
0 1.311 
0 1.314 
0 1.316 
0 1.319 
0 1.321 
0 1.323 
0 1.326 
0 1.328 
0 1.331 
0 1.333 
0 1.336 
0 1.338 
0 1.34 
0 1.343 
0 1.345 
0 1.348 
0 1.35 
0 1.353 
0 1.356 
0 1.358 
0 1.36 
0 1.363 
0 1.365 
0 1.368 
0 1.37 
0 1.372 
0 1.375 
0 1.377 
0 1.38 
0 1.382 
0 1.385 
0 1.387 
0 1.389 
0 1.392 
0 1.395 
0 1.397 
0 1.4 
0 1.402 
0 1.405 
0 1.407 
0 1.41 
0 1.412 
0 1.415 
0 1.417 
0 1.42 
0 1.422 
0 1.425 
0 1.427 
0 1.43 
0 1.432 
0 1.435 
0 1.438 
0 1.44 
0 1.443 
0 1.445 
0 1.448 
0 1.45 
0 1.453 
0 1.456 
0 1.458 
0 1.461 
0 1.464 
0 1.466 
0 1.469 
0 1.472 
0 1.474 
0 1.477 
0 1.48 
0 1.482 
0 1.485 
0 1.487 
0 1.49 
0 1.492 
0 1.495 
0 1.5 
0 1.503 
0 1.506 
0 1.508 
0 1.511 
0 1.514 
0 1.517 
0 1.519 
0 1.522 
0 1.525 
0 1.527 
0 1.53 
0 1.532 
0 1.535 
0 1.537 
0 1.54 
0 1.543 
0 1.545 
0 1.548 
0 1.55 
0 1.553 
0 1.569 
0 1.572 
0 1.575 
0 1.577 
0 1.58 
0 1.583 
0 1.585 
0 1.588 
0 1.591 
0 1.593 
0 1.596 
0 1.598 
0 1.601 
0 1.603 
0 1.606 
0 1.609 
0 1.612 
0 1.614 
0 1.617 
0 1.62 
0 1.622 
0 1.636 
0 1.639 
0 1.642 
0 1.645 
0 1.647 
0 1.65 
0 1.653 
0 1.655 
0 1.658 
0 1.66 
0 1.663 
0 1.666 
0 1.668 
0 1.671 
0 1.674 
0 1.677 
0 1.68 
0 1.682 
0 1.685 
0 1.687 
0 1.69 
0 1.7 
0 1.704 
0 1.707 
0 1.71 
0 1.712 
0 1.715 
0 1.717 
0 1.72 
0 1.722 
0 1.725 
0 1.727 
0 1.73 
0 1.733 
0 1.735 
0 1.738 
0 1.74 
0 1.743 
0 1.746 
0 1.749 
0 1.751 
0 1.754 
0 1.76 
0 1.762 
0 1.765 
0 1.768 
0 1.77 
0 1.773 
0 1.775 
0 1.778 
0 1.781 
0 1.784 
0 1.787 
0 1.789 
0 1.792 
0 1.795 
0 1.797 
0 1.8 
0 1.802 
0 1.805 
0 1.808 
0 1.81 
0 1.813 
0 1.818 
0 1.827 
0 1.83 
0 1.833 
0 1.835 
0 1.838 
0 1.841 
0 1.843 
0 1.846 
0 1.849 
0 1.852 
0 1.855 
0 1.857 
0 1.86 
0 1.863 
0 1.866 
0 1.868 
0 1.871 
0 1.874 
0 1.877 
0 1.88 
0 1.888 
0 1.891 
0 1.893 
0 1.896 
0 1.899 
0 1.901 
0 1.904 
0 1.906 
0 1.909 
0 1.912 
0 1.915 
0 1.917 
0 1.92 
0 1.922 
0 1.925 
0 1.928 
0 1.93 
0 1.933 
0 1.935 
0 1.938 
0 1.941 
0 1.943 
0 1.946 
0 1.948 
